COLLECTION,RUNTIME (ns),Threads,READOP,WRITEOP,TOTALOP
SynchronizedList,52768108,33,2000,18000,20000
SynchronizedList,58053132,34,2000,18000,20000
SynchronizedList,55025791,35,2000,18000,20000
SynchronizedList,55334059,36,2000,18000,20000
SynchronizedList,62566349,37,2000,18000,20000
SynchronizedList,60252943,38,2000,18000,20000
SynchronizedList,66303287,39,2000,18000,20000
SynchronizedList,73061206,40,2000,18000,20000
SynchronizedList,67081538,41,2000,18000,20000
SynchronizedList,67874489,42,2000,18000,20000
SynchronizedList,64685949,43,2000,18000,20000
SynchronizedList,64627612,44,2000,18000,20000
SynchronizedList,74186703,45,2000,18000,20000
SynchronizedList,75031600,46,2000,18000,20000
SynchronizedList,75358192,47,2000,18000,20000
SynchronizedList,77457531,48,2000,18000,20000
SynchronizedList,87455959,49,2000,18000,20000
SynchronizedList,80141021,50,2000,18000,20000
SynchronizedList,77787614,51,2000,18000,20000
SynchronizedList,74672690,52,2000,18000,20000
SynchronizedList,85303024,53,2000,18000,20000
SynchronizedList,85983705,54,2000,18000,20000
SynchronizedList,92441131,55,2000,18000,20000
SynchronizedList,90794529,56,2000,18000,20000
SynchronizedList,89224045,57,2000,18000,20000
SynchronizedList,96294650,58,2000,18000,20000
SynchronizedList,101656505,59,2000,18000,20000
SynchronizedList,88407040,60,2000,18000,20000
CopyOnWriteArrayList,87225920,1,1000,8000,10000
CopyOnWriteArrayList,232830116,2,1000,8000,10000
CopyOnWriteArrayList,382475395,3,1000,8000,10000
CopyOnWriteArrayList,551705236,4,1000,8000,10000
CopyOnWriteArrayList,775976995,5,1000,8000,10000
CopyOnWriteArrayList,1078801490,6,1000,8000,10000
CopyOnWriteArrayList,1448467446,7,1000,8000,10000
CopyOnWriteArrayList,1915960584,8,1000,8000,10000
CopyOnWriteArrayList,2416544787,9,1000,8000,10000
CopyOnWriteArrayList,2979465052,10,1000,8000,10000
CopyOnWriteArrayList,3693951931,11,1000,8000,10000
CopyOnWriteArrayList,4318242222,12,1000,8000,10000
CopyOnWriteArrayList,5119092829,13,1000,8000,10000
CopyOnWriteArrayList,5888796909,14,1000,8000,10000
CopyOnWriteArrayList,6732346821,15,1000,8000,10000
CopyOnWriteArrayList,7616948821,16,1000,8000,10000
CopyOnWriteArrayList,8582481772,17,1000,8000,10000
CopyOnWriteArrayList,9889881190,18,1000,8000,10000
CopyOnWriteArrayList,10841813829,19,1000,8000,10000
CopyOnWriteArrayList,11975488838,20,1000,8000,10000
CopyOnWriteArrayList,13217578819,21,1000,8000,10000
CopyOnWriteArrayList,14502095073,22,1000,8000,10000
CopyOnWriteArrayList,15891757857,23,1000,8000,10000
CopyOnWriteArrayList,17179514356,24,1000,8000,10000
CopyOnWriteArrayList,18826510997,25,1000,8000,10000
CopyOnWriteArrayList,20284503544,26,1000,8000,10000
CopyOnWriteArrayList,22165707356,27,1000,8000,10000
CopyOnWriteArrayList,23861480928,28,1000,8000,10000
CopyOnWriteArrayList,25591550122,29,1000,8000,10000
CopyOnWriteArrayList,27516751029,30,1000,8000,10000
CopyOnWriteArrayList,29618757922,31,1000,8000,10000
CopyOnWriteArrayList,31743923111,32,1000,8000,10000
CopyOnWriteArrayList,33677348992,33,1000,8000,10000
CopyOnWriteArrayList,34961433812,34,1000,8000,10000
CopyOnWriteArrayList,37276350233,35,1000,8000,10000
CopyOnWriteArrayList,39281734778,36,1000,8000,10000
CopyOnWriteArrayList,41636120787,37,1000,8000,10000
CopyOnWriteArrayList,44033929545,38,1000,8000,10000
CopyOnWriteArrayList,46423463822,39,1000,8000,10000
CopyOnWriteArrayList,49359876915,40,1000,8000,10000
CopyOnWriteArrayList,52095533167,41,1000,8000,10000
CopyOnWriteArrayList,55053137722,42,1000,8000,10000
CopyOnWriteArrayList,57890892287,43,1000,8000,10000
CopyOnWriteArrayList,61042566235,44,1000,8000,10000
CopyOnWriteArrayList,64165605310,45,1000,8000,10000
CopyOnWriteArrayList,67815779257,46,1000,8000,10000
CopyOnWriteArrayList,70828582752,47,1000,8000,10000
CopyOnWriteArrayList,74520306484,48,1000,8000,10000
CopyOnWriteArrayList,78396846004,49,1000,8000,10000
CopyOnWriteArrayList,82108264533,50,1000,8000,10000
CopyOnWriteArrayList,86500315723,51,1000,8000,10000
CopyOnWriteArrayList,90733946253,52,1000,8000,10000
CopyOnWriteArrayList,94734823908,53,1000,8000,10000
CopyOnWriteArrayList,99622319348,54,1000,8000,10000
CopyOnWriteArrayList,104215020113,55,1000,8000,10000
CopyOnWriteArrayList,108498948682,56,1000,8000,10000
CopyOnWriteArrayList,113641874444,57,1000,8000,10000
CopyOnWriteArrayList,119483721011,58,1000,8000,10000
CopyOnWriteArrayList,124497516268,59,1000,8000,10000
CopyOnWriteArrayList,129828963739,60,1000,8000,10000
SynchronizedList,4996910,1,1000,8000,10000
SynchronizedList,2690461,2,1000,8000,10000
SynchronizedList,13933576,3,1000,8000,10000
SynchronizedList,6666218,4,1000,8000,10000
SynchronizedList,11745660,5,1000,8000,10000
SynchronizedList,7905494,6,1000,8000,10000
SynchronizedList,8629975,7,1000,8000,10000
SynchronizedList,16143599,8,1000,8000,10000
SynchronizedList,16327058,9,1000,8000,10000
SynchronizedList,9978863,10,1000,8000,10000
SynchronizedList,9751621,11,1000,8000,10000
SynchronizedList,12245808,12,1000,8000,10000
SynchronizedList,11096979,13,1000,8000,10000
SynchronizedList,11517178,14,1000,8000,10000
SynchronizedList,13612912,15,1000,8000,10000
SynchronizedList,17721957,16,1000,8000,10000
SynchronizedList,16379354,17,1000,8000,10000
SynchronizedList,17517930,18,1000,8000,10000
SynchronizedList,17411977,19,1000,8000,10000
SynchronizedList,21105190,20,1000,8000,10000
SynchronizedList,18802381,21,1000,8000,10000
SynchronizedList,22742942,22,1000,8000,10000
SynchronizedList,18883074,23,1000,8000,10000
SynchronizedList,25456556,24,1000,8000,10000
SynchronizedList,20274406,25,1000,8000,10000
SynchronizedList,21790640,26,1000,8000,10000
SynchronizedList,23618554,27,1000,8000,10000
SynchronizedList,23630114,28,1000,8000,10000
SynchronizedList,29307296,29,1000,8000,10000
SynchronizedList,22355879,30,1000,8000,10000
SynchronizedList,27686576,31,1000,8000,10000
SynchronizedList,27912824,32,1000,8000,10000
SynchronizedList,27414533,33,1000,8000,10000
SynchronizedList,28385049,34,1000,8000,10000
SynchronizedList,32303853,35,1000,8000,10000
SynchronizedList,32712809,36,1000,8000,10000
SynchronizedList,32904657,37,1000,8000,10000
SynchronizedList,37680123,38,1000,8000,10000
SynchronizedList,42559830,39,1000,8000,10000
SynchronizedList,39220984,40,1000,8000,10000
SynchronizedList,37963960,41,1000,8000,10000
SynchronizedList,38589380,42,1000,8000,10000
SynchronizedList,36664945,43,1000,8000,10000
SynchronizedList,38209149,44,1000,8000,10000
SynchronizedList,37344683,45,1000,8000,10000
SynchronizedList,41500375,46,1000,8000,10000
SynchronizedList,47134836,47,1000,8000,10000
SynchronizedList,50225629,48,1000,8000,10000
SynchronizedList,37362473,49,1000,8000,10000
SynchronizedList,41431007,50,1000,8000,10000
SynchronizedList,42662152,51,1000,8000,10000
SynchronizedList,48709104,52,1000,8000,10000
SynchronizedList,48277229,53,1000,8000,10000
SynchronizedList,48254509,54,1000,8000,10000
SynchronizedList,48176871,55,1000,8000,10000
SynchronizedList,48783460,56,1000,8000,10000
SynchronizedList,50096574,57,1000,8000,10000
SynchronizedList,58062433,58,1000,8000,10000
SynchronizedList,48379238,59,1000,8000,10000
SynchronizedList,54426955,60,1000,8000,10000
CopyOnWriteArrayList,29147278,1,500,4500,5000
CopyOnWriteArrayList,86802189,2,500,4500,5000
CopyOnWriteArrayList,152640151,3,500,4500,5000
CopyOnWriteArrayList,257019859,4,500,4500,5000
CopyOnWriteArrayList,332387390,5,500,4500,5000
CopyOnWriteArrayList,383704940,6,500,4500,5000
CopyOnWriteArrayList,508576096,7,500,4500,5000
CopyOnWriteArrayList,636625060,8,500,4500,5000
CopyOnWriteArrayList,785389036,9,500,4500,5000
CopyOnWriteArrayList,968746893,10,500,4500,5000
CopyOnWriteArrayList,1181732168,11,500,4500,5000
CopyOnWriteArrayList,1409252675,12,500,4500,5000
CopyOnWriteArrayList,1648875346,13,500,4500,5000
CopyOnWriteArrayList,1890165881,14,500,4500,5000
CopyOnWriteArrayList,2194512694,15,500,4500,5000
CopyOnWriteArrayList,2490079305,16,500,4500,5000
CopyOnWriteArrayList,2822511251,17,500,4500,5000
CopyOnWriteArrayList,3204821984,18,500,4500,5000
CopyOnWriteArrayList,3514616280,19,500,4500,5000
CopyOnWriteArrayList,3890059512,20,500,4500,5000
CopyOnWriteArrayList,4302953776,21,500,4500,5000
CopyOnWriteArrayList,4679668207,22,500,4500,5000
CopyOnWriteArrayList,5091676913,23,500,4500,5000
CopyOnWriteArrayList,5541874381,24,500,4500,5000
CopyOnWriteArrayList,5984566578,25,500,4500,5000
CopyOnWriteArrayList,6489982648,26,500,4500,5000
CopyOnWriteArrayList,6952637594,27,500,4500,5000
CopyOnWriteArrayList,7482324647,28,500,4500,5000
CopyOnWriteArrayList,7986295482,29,500,4500,5000
CopyOnWriteArrayList,8518231781,30,500,4500,5000
CopyOnWriteArrayList,9147349166,31,500,4500,5000
CopyOnWriteArrayList,9722219043,32,500,4500,5000
CopyOnWriteArrayList,10314107879,33,500,4500,5000
CopyOnWriteArrayList,11027875558,34,500,4500,5000
CopyOnWriteArrayList,11668819547,35,500,4500,5000
CopyOnWriteArrayList,12283527652,36,500,4500,5000
CopyOnWriteArrayList,13085071893,37,500,4500,5000
CopyOnWriteArrayList,13799150611,38,500,4500,5000
CopyOnWriteArrayList,14461628580,39,500,4500,5000
CopyOnWriteArrayList,15264023688,40,500,4500,5000
CopyOnWriteArrayList,16069091455,41,500,4500,5000
CopyOnWriteArrayList,16915891991,42,500,4500,5000
CopyOnWriteArrayList,17913173657,43,500,4500,5000
CopyOnWriteArrayList,18561020374,44,500,4500,5000
CopyOnWriteArrayList,19497893767,45,500,4500,5000
CopyOnWriteArrayList,21259206215,46,500,4500,5000
CopyOnWriteArrayList,21242022719,47,500,4500,5000
CopyOnWriteArrayList,21790418058,48,500,4500,5000
CopyOnWriteArrayList,22662815414,49,500,4500,5000
CopyOnWriteArrayList,23683945270,50,500,4500,5000
CopyOnWriteArrayList,24727859090,51,500,4500,5000
CopyOnWriteArrayList,25747300421,52,500,4500,5000
CopyOnWriteArrayList,26830143842,53,500,4500,5000
CopyOnWriteArrayList,27814383195,54,500,4500,5000
CopyOnWriteArrayList,28837016860,55,500,4500,5000
CopyOnWriteArrayList,29885374820,56,500,4500,5000
CopyOnWriteArrayList,30992235603,57,500,4500,5000
CopyOnWriteArrayList,32099615184,58,500,4500,5000
CopyOnWriteArrayList,33255159820,59,500,4500,5000
CopyOnWriteArrayList,34479126141,60,500,4500,5000
SynchronizedList,3719277,1,500,4500,5000
SynchronizedList,6155377,2,500,4500,5000
SynchronizedList,2789381,3,500,4500,5000
SynchronizedList,4654852,4,500,4500,5000
SynchronizedList,9874802,5,500,4500,5000
SynchronizedList,4633885,6,500,4500,5000
SynchronizedList,4250834,7,500,4500,5000
SynchronizedList,11659993,8,500,4500,5000
SynchronizedList,5237669,9,500,4500,5000
SynchronizedList,11016254,10,500,4500,5000
SynchronizedList,21616098,11,500,4500,5000
SynchronizedList,8974675,12,500,4500,5000
SynchronizedList,8036999,13,500,4500,5000
SynchronizedList,7568556,14,500,4500,5000
SynchronizedList,6730808,15,500,4500,5000
SynchronizedList,6682332,16,500,4500,5000
SynchronizedList,7420580,17,500,4500,5000
SynchronizedList,8922944,18,500,4500,5000
SynchronizedList,10588625,19,500,4500,5000
SynchronizedList,11412845,20,500,4500,5000
SynchronizedList,10454221,21,500,4500,5000
SynchronizedList,11284566,22,500,4500,5000
SynchronizedList,10739511,23,500,4500,5000
SynchronizedList,13455821,24,500,4500,5000
SynchronizedList,14781295,25,500,4500,5000
SynchronizedList,12541795,26,500,4500,5000
SynchronizedList,16908250,27,500,4500,5000
SynchronizedList,19591406,28,500,4500,5000
SynchronizedList,10894984,29,500,4500,5000
SynchronizedList,12964635,30,500,4500,5000
SynchronizedList,11904689,31,500,4500,5000
SynchronizedList,14933208,32,500,4500,5000
SynchronizedList,14899777,33,500,4500,5000
SynchronizedList,13621486,34,500,4500,5000
SynchronizedList,20164540,35,500,4500,5000
SynchronizedList,16717558,36,500,4500,5000
SynchronizedList,19555344,37,500,4500,5000
SynchronizedList,14793543,38,500,4500,5000
SynchronizedList,18439745,39,500,4500,5000
SynchronizedList,17010231,40,500,4500,5000
SynchronizedList,18893569,41,500,4500,5000
SynchronizedList,18748467,42,500,4500,5000
SynchronizedList,20878447,43,500,4500,5000
SynchronizedList,18753470,44,500,4500,5000
SynchronizedList,22849129,45,500,4500,5000
SynchronizedList,18697202,46,500,4500,5000
SynchronizedList,23913486,47,500,4500,5000
SynchronizedList,18516434,48,500,4500,5000
SynchronizedList,19685446,49,500,4500,5000
SynchronizedList,18558492,50,500,4500,5000
SynchronizedList,22217853,51,500,4500,5000
SynchronizedList,19612640,52,500,4500,5000
SynchronizedList,21361344,53,500,4500,5000
SynchronizedList,24633119,54,500,4500,5000
SynchronizedList,24389475,55,500,4500,5000
SynchronizedList,26489541,56,500,4500,5000
SynchronizedList,29073606,57,500,4500,5000
SynchronizedList,23391162,58,500,4500,5000
SynchronizedList,26506134,59,500,4500,5000
SynchronizedList,25569661,60,500,4500,5000
