COLLECTION,RUNTIME (ns),Threads,READOP,WRITEOP,TOTALOP
SynchronizedList,75532105,36,18000,2000,20000
SynchronizedList,70739238,37,18000,2000,20000
SynchronizedList,78470424,38,18000,2000,20000
SynchronizedList,79547006,39,18000,2000,20000
SynchronizedList,93091415,40,18000,2000,20000
SynchronizedList,83201513,41,18000,2000,20000
SynchronizedList,89524985,42,18000,2000,20000
SynchronizedList,93162808,43,18000,2000,20000
SynchronizedList,86753293,44,18000,2000,20000
SynchronizedList,95347291,45,18000,2000,20000
SynchronizedList,91632139,46,18000,2000,20000
SynchronizedList,105709925,47,18000,2000,20000
SynchronizedList,105351503,48,18000,2000,20000
SynchronizedList,103792571,49,18000,2000,20000
SynchronizedList,109675530,50,18000,2000,20000
SynchronizedList,105212789,51,18000,2000,20000
SynchronizedList,106311240,52,18000,2000,20000
SynchronizedList,112212570,53,18000,2000,20000
SynchronizedList,115848985,54,18000,2000,20000
SynchronizedList,120428227,55,18000,2000,20000
SynchronizedList,116539990,56,18000,2000,20000
SynchronizedList,122443373,57,18000,2000,20000
SynchronizedList,115534641,58,18000,2000,20000
SynchronizedList,115735099,59,18000,2000,20000
SynchronizedList,125042500,60,18000,2000,20000
CopyOnWriteArrayList,13580271,1,8000,2000,10000
CopyOnWriteArrayList,31924458,2,8000,2000,10000
CopyOnWriteArrayList,51008627,3,8000,2000,10000
CopyOnWriteArrayList,74918409,4,8000,2000,10000
CopyOnWriteArrayList,100693557,5,8000,2000,10000
CopyOnWriteArrayList,141456289,6,8000,2000,10000
CopyOnWriteArrayList,126202800,7,8000,2000,10000
CopyOnWriteArrayList,183511319,8,8000,2000,10000
CopyOnWriteArrayList,189762753,9,8000,2000,10000
CopyOnWriteArrayList,226645193,10,8000,2000,10000
CopyOnWriteArrayList,261084877,11,8000,2000,10000
CopyOnWriteArrayList,312860450,12,8000,2000,10000
CopyOnWriteArrayList,362269734,13,8000,2000,10000
CopyOnWriteArrayList,411799591,14,8000,2000,10000
CopyOnWriteArrayList,466635669,15,8000,2000,10000
CopyOnWriteArrayList,525332609,16,8000,2000,10000
CopyOnWriteArrayList,591039037,17,8000,2000,10000
CopyOnWriteArrayList,681579772,18,8000,2000,10000
CopyOnWriteArrayList,753532003,19,8000,2000,10000
CopyOnWriteArrayList,801309460,20,8000,2000,10000
CopyOnWriteArrayList,885421124,21,8000,2000,10000
CopyOnWriteArrayList,975835203,22,8000,2000,10000
CopyOnWriteArrayList,1138056071,23,8000,2000,10000
CopyOnWriteArrayList,1232443780,24,8000,2000,10000
CopyOnWriteArrayList,1303929859,25,8000,2000,10000
CopyOnWriteArrayList,1514340087,26,8000,2000,10000
CopyOnWriteArrayList,1505757190,27,8000,2000,10000
CopyOnWriteArrayList,1622370095,28,8000,2000,10000
CopyOnWriteArrayList,1745378160,29,8000,2000,10000
CopyOnWriteArrayList,1865756828,30,8000,2000,10000
CopyOnWriteArrayList,1887057747,31,8000,2000,10000
CopyOnWriteArrayList,2130514557,32,8000,2000,10000
CopyOnWriteArrayList,2166669014,33,8000,2000,10000
CopyOnWriteArrayList,2352292396,34,8000,2000,10000
CopyOnWriteArrayList,2528372676,35,8000,2000,10000
CopyOnWriteArrayList,2518044806,36,8000,2000,10000
CopyOnWriteArrayList,2760079482,37,8000,2000,10000
CopyOnWriteArrayList,2923754166,38,8000,2000,10000
CopyOnWriteArrayList,3293176448,39,8000,2000,10000
CopyOnWriteArrayList,3280865078,40,8000,2000,10000
CopyOnWriteArrayList,3370706861,41,8000,2000,10000
CopyOnWriteArrayList,3474262938,42,8000,2000,10000
CopyOnWriteArrayList,3745874751,43,8000,2000,10000
CopyOnWriteArrayList,3769751101,44,8000,2000,10000
CopyOnWriteArrayList,3989414161,45,8000,2000,10000
CopyOnWriteArrayList,4092909901,46,8000,2000,10000
CopyOnWriteArrayList,4550397295,47,8000,2000,10000
CopyOnWriteArrayList,4798437222,48,8000,2000,10000
CopyOnWriteArrayList,4677915481,49,8000,2000,10000
CopyOnWriteArrayList,4858222779,50,8000,2000,10000
CopyOnWriteArrayList,5001147966,51,8000,2000,10000
CopyOnWriteArrayList,5201958339,52,8000,2000,10000
CopyOnWriteArrayList,5402609638,53,8000,2000,10000
CopyOnWriteArrayList,5670553324,54,8000,2000,10000
CopyOnWriteArrayList,5837427545,55,8000,2000,10000
CopyOnWriteArrayList,6062151470,56,8000,2000,10000
CopyOnWriteArrayList,6269174072,57,8000,2000,10000
CopyOnWriteArrayList,6547689531,58,8000,2000,10000
CopyOnWriteArrayList,6737755321,59,8000,2000,10000
CopyOnWriteArrayList,7009936677,60,8000,2000,10000
SynchronizedList,5889154,1,8000,2000,10000
SynchronizedList,8663184,2,8000,2000,10000
SynchronizedList,10158648,3,8000,2000,10000
SynchronizedList,9021326,4,8000,2000,10000
SynchronizedList,9839670,5,8000,2000,10000
SynchronizedList,12086199,6,8000,2000,10000
SynchronizedList,9057501,7,8000,2000,10000
SynchronizedList,12094903,8,8000,2000,10000
SynchronizedList,18002033,9,8000,2000,10000
SynchronizedList,13355583,10,8000,2000,10000
SynchronizedList,14177262,11,8000,2000,10000
SynchronizedList,12312021,12,8000,2000,10000
SynchronizedList,13636825,13,8000,2000,10000
SynchronizedList,13707801,14,8000,2000,10000
SynchronizedList,14599255,15,8000,2000,10000
SynchronizedList,17997044,16,8000,2000,10000
SynchronizedList,17978179,17,8000,2000,10000
SynchronizedList,19375656,18,8000,2000,10000
SynchronizedList,18650406,19,8000,2000,10000
SynchronizedList,28328599,20,8000,2000,10000
SynchronizedList,22227104,21,8000,2000,10000
SynchronizedList,25134269,22,8000,2000,10000
SynchronizedList,26407711,23,8000,2000,10000
SynchronizedList,29914630,24,8000,2000,10000
SynchronizedList,31689329,25,8000,2000,10000
SynchronizedList,24955313,26,8000,2000,10000
SynchronizedList,28493699,27,8000,2000,10000
SynchronizedList,34279202,28,8000,2000,10000
SynchronizedList,31211598,29,8000,2000,10000
SynchronizedList,28661347,30,8000,2000,10000
SynchronizedList,31271336,31,8000,2000,10000
SynchronizedList,35137321,32,8000,2000,10000
SynchronizedList,33472637,33,8000,2000,10000
SynchronizedList,35180167,34,8000,2000,10000
SynchronizedList,36035063,35,8000,2000,10000
SynchronizedList,35828364,36,8000,2000,10000
SynchronizedList,36906719,37,8000,2000,10000
SynchronizedList,43972301,38,8000,2000,10000
SynchronizedList,40414363,39,8000,2000,10000
SynchronizedList,40566278,40,8000,2000,10000
SynchronizedList,43172749,41,8000,2000,10000
SynchronizedList,49750278,42,8000,2000,10000
SynchronizedList,45527243,43,8000,2000,10000
SynchronizedList,46524351,44,8000,2000,10000
SynchronizedList,51418592,45,8000,2000,10000
SynchronizedList,50359940,46,8000,2000,10000
SynchronizedList,52398873,47,8000,2000,10000
SynchronizedList,51805052,48,8000,2000,10000
SynchronizedList,53734180,49,8000,2000,10000
SynchronizedList,56031628,50,8000,2000,10000
SynchronizedList,54392166,51,8000,2000,10000
SynchronizedList,50741863,52,8000,2000,10000
SynchronizedList,57016998,53,8000,2000,10000
SynchronizedList,60307514,54,8000,2000,10000
SynchronizedList,60692187,55,8000,2000,10000
SynchronizedList,60849270,56,8000,2000,10000
SynchronizedList,59318305,57,8000,2000,10000
SynchronizedList,65165110,58,8000,2000,10000
SynchronizedList,61648938,59,8000,2000,10000
SynchronizedList,64515531,60,8000,2000,10000
CopyOnWriteArrayList,7687854,1,4500,500,5000
CopyOnWriteArrayList,4212364,2,4500,500,5000
CopyOnWriteArrayList,7373206,3,4500,500,5000
CopyOnWriteArrayList,16819028,4,4500,500,5000
CopyOnWriteArrayList,19345131,5,4500,500,5000
CopyOnWriteArrayList,9061165,6,4500,500,5000
CopyOnWriteArrayList,23323718,7,4500,500,5000
CopyOnWriteArrayList,21946226,8,4500,500,5000
CopyOnWriteArrayList,33889861,9,4500,500,5000
CopyOnWriteArrayList,28588074,10,4500,500,5000
CopyOnWriteArrayList,28956706,11,4500,500,5000
CopyOnWriteArrayList,60850436,12,4500,500,5000
CopyOnWriteArrayList,49933833,13,4500,500,5000
CopyOnWriteArrayList,43346356,14,4500,500,5000
CopyOnWriteArrayList,62058267,15,4500,500,5000
CopyOnWriteArrayList,107851100,16,4500,500,5000
CopyOnWriteArrayList,63866110,17,4500,500,5000
CopyOnWriteArrayList,67656298,18,4500,500,5000
CopyOnWriteArrayList,99510290,19,4500,500,5000
CopyOnWriteArrayList,87943353,20,4500,500,5000
CopyOnWriteArrayList,89886773,21,4500,500,5000
CopyOnWriteArrayList,95841526,22,4500,500,5000
CopyOnWriteArrayList,105170925,23,4500,500,5000
CopyOnWriteArrayList,103657413,24,4500,500,5000
CopyOnWriteArrayList,118352980,25,4500,500,5000
CopyOnWriteArrayList,126587422,26,4500,500,5000
CopyOnWriteArrayList,132577670,27,4500,500,5000
CopyOnWriteArrayList,147462363,28,4500,500,5000
CopyOnWriteArrayList,151251670,29,4500,500,5000
CopyOnWriteArrayList,158588285,30,4500,500,5000
CopyOnWriteArrayList,169310998,31,4500,500,5000
CopyOnWriteArrayList,180120533,32,4500,500,5000
CopyOnWriteArrayList,193230015,33,4500,500,5000
CopyOnWriteArrayList,205835024,34,4500,500,5000
CopyOnWriteArrayList,221565146,35,4500,500,5000
CopyOnWriteArrayList,233859529,36,4500,500,5000
CopyOnWriteArrayList,232263579,37,4500,500,5000
CopyOnWriteArrayList,256497453,38,4500,500,5000
CopyOnWriteArrayList,264416136,39,4500,500,5000
CopyOnWriteArrayList,271063256,40,4500,500,5000
CopyOnWriteArrayList,289966103,41,4500,500,5000
CopyOnWriteArrayList,303817426,42,4500,500,5000
CopyOnWriteArrayList,291924192,43,4500,500,5000
CopyOnWriteArrayList,331034531,44,4500,500,5000
CopyOnWriteArrayList,351039559,45,4500,500,5000
CopyOnWriteArrayList,340900336,46,4500,500,5000
CopyOnWriteArrayList,373747561,47,4500,500,5000
CopyOnWriteArrayList,394839760,48,4500,500,5000
CopyOnWriteArrayList,390028072,49,4500,500,5000
CopyOnWriteArrayList,419035982,50,4500,500,5000
CopyOnWriteArrayList,432158209,51,4500,500,5000
CopyOnWriteArrayList,444745293,52,4500,500,5000
CopyOnWriteArrayList,450881997,53,4500,500,5000
CopyOnWriteArrayList,479878021,54,4500,500,5000
CopyOnWriteArrayList,470777046,55,4500,500,5000
CopyOnWriteArrayList,501462864,56,4500,500,5000
CopyOnWriteArrayList,532796753,57,4500,500,5000
CopyOnWriteArrayList,551348662,58,4500,500,5000
CopyOnWriteArrayList,554161045,59,4500,500,5000
CopyOnWriteArrayList,573592110,60,4500,500,5000
SynchronizedList,4741790,1,4500,500,5000
SynchronizedList,4386789,2,4500,500,5000
SynchronizedList,4929586,3,4500,500,5000
SynchronizedList,5918279,4,4500,500,5000
SynchronizedList,9415685,5,4500,500,5000
SynchronizedList,6101123,6,4500,500,5000
SynchronizedList,10467077,7,4500,500,5000
SynchronizedList,7064340,8,4500,500,5000
SynchronizedList,12138883,9,4500,500,5000
SynchronizedList,12317633,10,4500,500,5000
SynchronizedList,17385909,11,4500,500,5000
SynchronizedList,7135018,12,4500,500,5000
SynchronizedList,9081247,13,4500,500,5000
SynchronizedList,9212517,14,4500,500,5000
SynchronizedList,12186882,15,4500,500,5000
SynchronizedList,9325351,16,4500,500,5000
SynchronizedList,10578916,17,4500,500,5000
SynchronizedList,12756387,18,4500,500,5000
SynchronizedList,11520115,19,4500,500,5000
SynchronizedList,14057772,20,4500,500,5000
SynchronizedList,13967601,21,4500,500,5000
SynchronizedList,12677667,22,4500,500,5000
SynchronizedList,14770657,23,4500,500,5000
SynchronizedList,18701178,24,4500,500,5000
SynchronizedList,13849060,25,4500,500,5000
SynchronizedList,18276501,26,4500,500,5000
SynchronizedList,26490165,27,4500,500,5000
SynchronizedList,17770579,28,4500,500,5000
SynchronizedList,14941227,29,4500,500,5000
SynchronizedList,18240270,30,4500,500,5000
SynchronizedList,16216960,31,4500,500,5000
SynchronizedList,18254364,32,4500,500,5000
SynchronizedList,21181851,33,4500,500,5000
SynchronizedList,19700897,34,4500,500,5000
SynchronizedList,20031185,35,4500,500,5000
SynchronizedList,21199444,36,4500,500,5000
SynchronizedList,23147385,37,4500,500,5000
SynchronizedList,22245173,38,4500,500,5000
SynchronizedList,24760331,39,4500,500,5000
SynchronizedList,29805430,40,4500,500,5000
SynchronizedList,24129042,41,4500,500,5000
SynchronizedList,24725416,42,4500,500,5000
SynchronizedList,29657016,43,4500,500,5000
SynchronizedList,26238773,44,4500,500,5000
SynchronizedList,24413592,45,4500,500,5000
SynchronizedList,24323001,46,4500,500,5000
SynchronizedList,30183510,47,4500,500,5000
SynchronizedList,29858420,48,4500,500,5000
SynchronizedList,32122340,49,4500,500,5000
SynchronizedList,29648164,50,4500,500,5000
SynchronizedList,28107264,51,4500,500,5000
SynchronizedList,31525104,52,4500,500,5000
SynchronizedList,31685010,53,4500,500,5000
SynchronizedList,33924275,54,4500,500,5000
SynchronizedList,35378878,55,4500,500,5000
SynchronizedList,33464759,56,4500,500,5000
SynchronizedList,29741595,57,4500,500,5000
SynchronizedList,32608617,58,4500,500,5000
SynchronizedList,36453944,59,4500,500,5000
SynchronizedList,37775422,60,4500,500,5000
CopyOnWriteArrayList,1965244,1,900,100,1000
CopyOnWriteArrayList,2387585,2,900,100,1000
CopyOnWriteArrayList,3200815,3,900,100,1000
CopyOnWriteArrayList,3304711,4,900,100,1000
CopyOnWriteArrayList,1733129,5,900,100,1000
CopyOnWriteArrayList,2594927,6,900,100,1000
CopyOnWriteArrayList,2563120,7,900,100,1000
CopyOnWriteArrayList,7309433,8,900,100,1000
CopyOnWriteArrayList,4842693,9,900,100,1000
CopyOnWriteArrayList,8496677,10,900,100,1000
CopyOnWriteArrayList,11322503,11,900,100,1000
CopyOnWriteArrayList,15301346,12,900,100,1000
CopyOnWriteArrayList,6283971,13,900,100,1000
CopyOnWriteArrayList,5896394,14,900,100,1000
CopyOnWriteArrayList,9367640,15,900,100,1000
CopyOnWriteArrayList,12725586,16,900,100,1000
CopyOnWriteArrayList,26985253,17,900,100,1000
CopyOnWriteArrayList,13205133,18,900,100,1000
CopyOnWriteArrayList,7981718,19,900,100,1000
CopyOnWriteArrayList,7209976,20,900,100,1000
CopyOnWriteArrayList,7596411,21,900,100,1000
CopyOnWriteArrayList,11178418,22,900,100,1000
CopyOnWriteArrayList,6887772,23,900,100,1000
CopyOnWriteArrayList,9356774,24,900,100,1000
CopyOnWriteArrayList,13776506,25,900,100,1000
CopyOnWriteArrayList,22648755,26,900,100,1000
CopyOnWriteArrayList,14184759,27,900,100,1000
CopyOnWriteArrayList,15618530,28,900,100,1000
CopyOnWriteArrayList,8311845,29,900,100,1000
CopyOnWriteArrayList,13525179,30,900,100,1000
CopyOnWriteArrayList,10126480,31,900,100,1000
CopyOnWriteArrayList,9351950,32,900,100,1000
CopyOnWriteArrayList,16105270,33,900,100,1000
CopyOnWriteArrayList,30589229,34,900,100,1000
CopyOnWriteArrayList,40922732,35,900,100,1000
CopyOnWriteArrayList,18457481,36,900,100,1000
CopyOnWriteArrayList,12461705,37,900,100,1000
CopyOnWriteArrayList,20664399,38,900,100,1000
CopyOnWriteArrayList,17389186,39,900,100,1000
CopyOnWriteArrayList,17036889,40,900,100,1000
CopyOnWriteArrayList,16918149,41,900,100,1000
CopyOnWriteArrayList,29642603,42,900,100,1000
CopyOnWriteArrayList,47845708,43,900,100,1000
CopyOnWriteArrayList,24177583,44,900,100,1000
CopyOnWriteArrayList,18388603,45,900,100,1000
CopyOnWriteArrayList,18021469,46,900,100,1000
CopyOnWriteArrayList,33383980,47,900,100,1000
CopyOnWriteArrayList,47519982,48,900,100,1000
CopyOnWriteArrayList,38439013,49,900,100,1000
CopyOnWriteArrayList,24566282,50,900,100,1000
CopyOnWriteArrayList,22954901,51,900,100,1000
CopyOnWriteArrayList,28064658,52,900,100,1000
CopyOnWriteArrayList,38096567,53,900,100,1000
CopyOnWriteArrayList,74815868,54,900,100,1000
CopyOnWriteArrayList,26943922,55,900,100,1000
CopyOnWriteArrayList,28847429,56,900,100,1000
CopyOnWriteArrayList,30826113,57,900,100,1000
CopyOnWriteArrayList,32243971,58,900,100,1000
CopyOnWriteArrayList,39503235,59,900,100,1000
CopyOnWriteArrayList,31812571,60,900,100,1000
SynchronizedList,2224267,1,900,100,1000
SynchronizedList,1939084,2,900,100,1000
SynchronizedList,1915364,3,900,100,1000
SynchronizedList,4026565,4,900,100,1000
SynchronizedList,2530438,5,900,100,1000
SynchronizedList,2343635,6,900,100,1000
SynchronizedList,2237732,7,900,100,1000
SynchronizedList,2877666,8,900,100,1000
SynchronizedList,2538627,9,900,100,1000
SynchronizedList,5483190,10,900,100,1000
SynchronizedList,4126888,11,900,100,1000
SynchronizedList,11282896,12,900,100,1000
SynchronizedList,3407026,13,900,100,1000
SynchronizedList,3149396,14,900,100,1000
SynchronizedList,2952993,15,900,100,1000
SynchronizedList,7334643,16,900,100,1000
SynchronizedList,17949113,17,900,100,1000
SynchronizedList,11938325,18,900,100,1000
SynchronizedList,12653610,19,900,100,1000
SynchronizedList,3773463,20,900,100,1000
SynchronizedList,4311738,21,900,100,1000
SynchronizedList,3983687,22,900,100,1000
SynchronizedList,4984501,23,900,100,1000
SynchronizedList,6779554,24,900,100,1000
SynchronizedList,5764724,25,900,100,1000
SynchronizedList,6382057,26,900,100,1000
SynchronizedList,6901522,27,900,100,1000
SynchronizedList,5548564,28,900,100,1000
SynchronizedList,6005307,29,900,100,1000
SynchronizedList,7049424,30,900,100,1000
SynchronizedList,4291800,31,900,100,1000
SynchronizedList,6443392,32,900,100,1000
SynchronizedList,5204273,33,900,100,1000
SynchronizedList,4618315,34,900,100,1000
SynchronizedList,8222067,35,900,100,1000
SynchronizedList,5198794,36,900,100,1000
SynchronizedList,7348867,37,900,100,1000
SynchronizedList,5216996,38,900,100,1000
SynchronizedList,5360306,39,900,100,1000
SynchronizedList,6520976,40,900,100,1000
SynchronizedList,6048293,41,900,100,1000
SynchronizedList,9592866,42,900,100,1000
SynchronizedList,8071381,43,900,100,1000
SynchronizedList,7169860,44,900,100,1000
SynchronizedList,6821003,45,900,100,1000
SynchronizedList,5797248,46,900,100,1000
SynchronizedList,10887360,47,900,100,1000
SynchronizedList,9689812,48,900,100,1000
SynchronizedList,7385194,49,900,100,1000
SynchronizedList,8564090,50,900,100,1000
SynchronizedList,10130843,51,900,100,1000
SynchronizedList,8725456,52,900,100,1000
SynchronizedList,6707642,53,900,100,1000
SynchronizedList,8198496,54,900,100,1000
SynchronizedList,8402368,55,900,100,1000
SynchronizedList,7561221,56,900,100,1000
SynchronizedList,7524556,57,900,100,1000
SynchronizedList,8768299,58,900,100,1000
SynchronizedList,11988195,59,900,100,1000
SynchronizedList,9781381,60,900,100,1000
