COLLECTION,RUNTIME (ns),Threads,READOP,WRITEOP,TOTALOP
CopyOnWriteArrayList,1866774,21,990,10,1000
CopyOnWriteArrayList,3217264,22,990,10,1000
CopyOnWriteArrayList,9159814,23,990,10,1000
CopyOnWriteArrayList,7573393,24,990,10,1000
CopyOnWriteArrayList,3234849,25,990,10,1000
CopyOnWriteArrayList,6659636,26,990,10,1000
CopyOnWriteArrayList,3762186,27,990,10,1000
CopyOnWriteArrayList,15287556,28,990,10,1000
CopyOnWriteArrayList,3513080,29,990,10,1000
CopyOnWriteArrayList,8157040,30,990,10,1000
CopyOnWriteArrayList,4962156,31,990,10,1000
CopyOnWriteArrayList,2935939,32,990,10,1000
CopyOnWriteArrayList,5632487,33,990,10,1000
CopyOnWriteArrayList,9319565,34,990,10,1000
CopyOnWriteArrayList,2906514,35,990,10,1000
CopyOnWriteArrayList,3021321,36,990,10,1000
CopyOnWriteArrayList,7306422,37,990,10,1000
CopyOnWriteArrayList,4262557,38,990,10,1000
CopyOnWriteArrayList,5774881,39,990,10,1000
CopyOnWriteArrayList,5068303,40,990,10,1000
CopyOnWriteArrayList,3026787,41,990,10,1000
CopyOnWriteArrayList,3190065,42,990,10,1000
CopyOnWriteArrayList,8156276,43,990,10,1000
CopyOnWriteArrayList,5356366,44,990,10,1000
CopyOnWriteArrayList,7050029,45,990,10,1000
CopyOnWriteArrayList,6998386,46,990,10,1000
CopyOnWriteArrayList,3318481,47,990,10,1000
CopyOnWriteArrayList,12676347,48,990,10,1000
CopyOnWriteArrayList,8425103,49,990,10,1000
CopyOnWriteArrayList,6201006,50,990,10,1000
CopyOnWriteArrayList,4034017,51,990,10,1000
CopyOnWriteArrayList,9783565,52,990,10,1000
CopyOnWriteArrayList,14514821,53,990,10,1000
CopyOnWriteArrayList,5760740,54,990,10,1000
CopyOnWriteArrayList,4792466,55,990,10,1000
CopyOnWriteArrayList,9412224,56,990,10,1000
CopyOnWriteArrayList,9334180,57,990,10,1000
CopyOnWriteArrayList,11769655,58,990,10,1000
CopyOnWriteArrayList,7507295,59,990,10,1000
CopyOnWriteArrayList,11086332,60,990,10,1000
SynchronizedList,1861583,1,990,10,1000
SynchronizedList,2589610,2,990,10,1000
SynchronizedList,1456386,3,990,10,1000
SynchronizedList,4240677,4,990,10,1000
SynchronizedList,1727512,5,990,10,1000
SynchronizedList,1808016,6,990,10,1000
SynchronizedList,2046269,7,990,10,1000
SynchronizedList,5260485,8,990,10,1000
SynchronizedList,4434369,9,990,10,1000
SynchronizedList,3327098,10,990,10,1000
SynchronizedList,8040801,11,990,10,1000
SynchronizedList,5035111,12,990,10,1000
SynchronizedList,3145807,13,990,10,1000
SynchronizedList,2807851,14,990,10,1000
SynchronizedList,17759407,15,990,10,1000
SynchronizedList,10752469,16,990,10,1000
SynchronizedList,9197617,17,990,10,1000
SynchronizedList,8537447,18,990,10,1000
SynchronizedList,5328668,19,990,10,1000
SynchronizedList,3894354,20,990,10,1000
SynchronizedList,4581727,21,990,10,1000
SynchronizedList,4965478,22,990,10,1000
SynchronizedList,7163750,23,990,10,1000
SynchronizedList,4474293,24,990,10,1000
SynchronizedList,4524812,25,990,10,1000
SynchronizedList,5263465,26,990,10,1000
SynchronizedList,8253445,27,990,10,1000
SynchronizedList,10440979,28,990,10,1000
SynchronizedList,6087653,29,990,10,1000
SynchronizedList,4143761,30,990,10,1000
SynchronizedList,4682413,31,990,10,1000
SynchronizedList,6319481,32,990,10,1000
SynchronizedList,5322106,33,990,10,1000
SynchronizedList,5315469,34,990,10,1000
SynchronizedList,7114954,35,990,10,1000
SynchronizedList,6502666,36,990,10,1000
SynchronizedList,6060569,37,990,10,1000
SynchronizedList,5028633,38,990,10,1000
SynchronizedList,6368172,39,990,10,1000
SynchronizedList,6949662,40,990,10,1000
SynchronizedList,5509302,41,990,10,1000
SynchronizedList,6706926,42,990,10,1000
SynchronizedList,6984788,43,990,10,1000
SynchronizedList,6103296,44,990,10,1000
SynchronizedList,12096607,45,990,10,1000
SynchronizedList,7962889,46,990,10,1000
SynchronizedList,7232652,47,990,10,1000
SynchronizedList,8177780,48,990,10,1000
SynchronizedList,5959375,49,990,10,1000
SynchronizedList,6452429,50,990,10,1000
SynchronizedList,8300455,51,990,10,1000
SynchronizedList,11903140,52,990,10,1000
SynchronizedList,8297290,53,990,10,1000
SynchronizedList,9873501,54,990,10,1000
SynchronizedList,8855653,55,990,10,1000
SynchronizedList,10201782,56,990,10,1000
SynchronizedList,9028722,57,990,10,1000
SynchronizedList,7347222,58,990,10,1000
SynchronizedList,9834750,59,990,10,1000
SynchronizedList,9682849,60,990,10,1000
